Date,Open,High,Low,Close,Volume
1962-01-02,0.0,0.098175840605902,0.0974521711468696,0.0974521711468696,902400
1962-01-03,0.0,0.0988994017243385,0.0974520643917776,0.0988994017243385,1200000
1962-01-04,0.0,0.099623095701484,0.0986582229612973,0.0991406887769699,1088000
1962-01-05,0.0,0.09962309443608,0.0967284762522872,0.0969697386026382,1222400
1962-01-08,0.0,0.0976932487825248,0.0955223020940702,0.0967283770442009,1388800
1962-01-09,0.0,0.0974521038681268,0.0962460281965024,0.0964872315526008,1065600
1962-01-10,0.0,0.0964872580068937,0.0957635888490548,0.0960048511624336,828800
1962-01-11,0.0,0.0969697386026382,0.0962460693339006,0.0969697386026382,617600
1962-01-12,0.0,0.0984170213341712,0.0972109451092384,0.0984170213341713,1398400
1962-01-15,0.0,0.0984170213341712,0.0974521485759931,0.0984170213341713,966400
1962-01-16,0.0,0.0984170081849475,0.0976933389902114,0.0976933389902114,569600
1962-01-17,0.0,0.0984169595621705,0.0964872152570299,0.0972108840942382,832000
1962-01-18,0.0,0.0976933746694894,0.0967285016878372,0.0974521711468696,844800
1962-01-19,0.0,0.0981757789850235,0.0974521099802081,0.0981757789850235,720000
1962-01-22,0.0,0.0984170213341712,0.0979346144006619,0.0984170213341713,745600
1962-01-23,0.0,0.0981758047504194,0.0974521355556833,0.0976933389902114,908800
1962-01-24,0.0,0.0979346013158913,0.0969697286866271,0.0976933389902114,841600
1962-01-25,0.0,0.0984170255464185,0.097693356224022,0.0979346185922622,1078400
1962-01-26,0.0,0.0984170213341712,0.0976933520427477,0.0984170213341713,832000
1962-01-29,0.0,0.1001054924604085,0.0984169516071148,0.0998642891645431,1462400
1962-01-30,0.0,0.1008291468024253,0.100105478127326,0.1008291468024253,1843200
1962-01-31,0.0,0.1022765263915062,0.1010704500011907,0.1022765263915062,1718400
1962-02-01,0.0,0.1042063012719154,0.1022765549520651,0.1042063012719154,2371200
1962-02-02,0.0,0.1063771247863769,0.1039649741977127,0.1063771247863769,2310400
1962-02-05,0.0,0.1080657260684891,0.1066184466827882,0.1073420569300651,1977600
1962-02-06,0.0,0.1071008576658051,0.1056535782240041,0.1058947816491127,1446400
1962-02-07,0.0,0.1068215668201446,0.1051143584201159,0.1068215668201446,1126400
1962-02-08,0.0,0.1073093066246188,0.106577637375723,0.1068215668201446,684800
1962-02-09,0.0,0.106089869908668,0.1056020706892013,0.1056020706892013,563200
1962-02-12,0.0,0.1060899173491289,0.1053582479638312,0.1058460474014282,428800
1962-02-13,0.0,0.1058460324156144,0.1036510245704931,0.1051143631339073,873600
1962-02-14,0.0,0.1063337177038192,0.1043826403147583,0.1063337177038192,636800
1962-02-15,0.0,0.1068214821059897,0.1058459437285018,0.1065775528550148,742400
1962-02-16,0.0,0.1073093066246188,0.1063337674734859,0.1068215668201446,816000
1962-02-19,0.0,0.1090165401632019,0.1068215914525571,0.1085287407040596,1657600
1962-02-20,0.0,0.1092602881432466,0.1080408801700379,0.1090164184570312,800000
1962-02-21,0.0,0.1090165428153165,0.1073093339800834,0.1073093339800834,681600
1962-02-23,0.0,0.1075531244277954,0.1065775857492164,0.1075531244277954,793600
1962-02-26,0.0,0.1077971059712775,0.1068215668201446,0.1068215668201446,640000
1962-02-27,0.0,0.1085287033127972,0.1068215546494565,0.1077970936894416,908800
1962-02-28,0.0,0.1097481213608546,0.1077970441770363,0.108040913939476,2131200
1962-03-01,0.0,0.1090165277423282,0.107553189073826,0.1087726578116417,899200
1962-03-02,0.0,0.1090165026038786,0.1077970936894416,0.1077970936894416,838400
1962-03-05,0.0,0.1077971334510927,0.1073093339800834,0.1073093339800834,1011200
1962-03-06,0.0,0.1073092867295251,0.1068215470154776,0.1070654168725013,550400
1962-03-07,0.0,0.107309221523665,0.1060898134373395,0.1065775528550148,985600
1962-03-08,0.0,0.1056020479340437,0.1041387696752893,0.1048704385757446,1190400
1962-03-09,0.0,0.1058460000700192,0.1051143310119036,0.1056020706892013,825600
1962-03-12,0.0,0.1051143083618443,0.1041387696752893,0.1048704385757446,611200
1962-03-13,0.0,0.1053582330470806,0.1046265637653735,0.1051143631339073,656000
1962-03-14,0.0,0.1058460474014282,0.1048705080684297,0.1058460474014282,681600
1962-03-15,0.0,0.1077970537540569,0.1058459763968989,0.1075531244277954,1107200
1962-03-16,0.0,0.1073092867295251,0.1063337477592567,0.1070654168725013,624000
1962-03-19,0.0,0.1075532039444882,0.1063337945802645,0.1073093339800834,809600
1962-03-20,0.0,0.107309291433368,0.1056020832750204,0.1060898825526237,822400
1962-03-21,0.0,0.1063337872968296,0.1056021179115319,0.1058460474014282,764800
1962-03-22,0.0,0.106089869908668,0.1053582008505525,0.1056020706892013,633600
1962-03-23,0.0,0.1058460474014282,0.1053582479638312,0.1058460474014282,768000
1962-03-26,0.0,0.1060899173491289,0.1056021179115319,0.1058460474014282,678400
1962-03-27,0.0,0.1063337872968296,0.1053582479638312,0.1058460474014282,694400
1962-03-28,0.0,0.1070654367223817,0.1058460276690117,0.1068215668201446,688000
1962-03-29,0.0,0.1073093066246188,0.1068215668201446,0.1068215668201446,604800
1962-03-30,0.0,0.1068214821059897,0.1063336831461771,0.1065775528550148,809600
1962-04-02,0.0,0.1070653518148273,0.1063336831461771,0.1065775528550148,716800
1962-04-03,0.0,0.1065776421551342,0.1043826938522002,0.1051143631339073,931200
1962-04-04,0.0,0.1051143353938561,0.1031632575189918,0.1038949266076088,1033600
1962-04-05,0.0,0.1043826565146446,0.1024315788227821,0.1043826565146446,700800
1962-04-06,0.0,0.1051143353938561,0.1036509972166221,0.1038949266076088,569600
1962-04-09,0.0,0.1043825994730617,0.1019437834620475,0.1019437834620475,716800
1962-04-10,0.0,0.1038949266076088,0.1014560494929427,0.1038949266076088,937600
1962-04-11,0.0,0.1056020750914864,0.1038949266076088,0.1038949266076088,720000
1962-04-12,0.0,0.1034071593965503,0.1026754900813102,0.1026754900813102,947200
1962-04-13,0.0,0.1038949266076088,0.1021877185815596,0.1038949266076088,710400
1962-04-16,0.0,0.1038948866431186,0.1026754187837837,0.1036509573459625,812800
1962-04-17,0.0,0.1051143631339073,0.1031632847441465,0.1051143631339073,1110400
1962-04-18,0.0,0.1065775528550148,0.1053581447686893,0.1065775528550148,1084800
1962-04-19,0.0,0.1077970936894416,0.106577625232827,0.1077970936894416,1385600
1962-04-23,0.0,0.1082848682999611,0.1075531988988715,0.108284868299961,1081600
1962-04-24,0.0,0.1085287382529252,0.1080409983469969,0.108284868299961,1104000
1962-04-25,0.0,0.1090164184570312,0.1080408801700379,0.1090164184570312,1180800
1962-04-26,0.0,0.1090164622167417,0.1075531244277954,0.1075531244277954,2009600
1962-04-27,0.0,0.1080409758735146,0.1060898975712488,0.1068215668201446,1139200
1962-04-30,0.0,0.1068215334005557,0.1043826565146446,0.1043826565146446,1222400
1962-05-01,0.0,0.1060898825526237,0.1036510052489591,0.1060898825526237,1430400
1962-05-02,0.0,0.1070654168725013,0.1060898779022329,0.1070654168725013,931200
1962-05-03,0.0,0.1080410034154976,0.1070654640156786,0.1073093339800834,1155200
1962-05-04,0.0,0.1075532039444882,0.1068215940512738,0.1073093339800834,940800
1962-05-07,0.0,0.1070654168725013,0.1065776176162804,0.1070654168725013,534400
1962-05-08,0.0,0.107797085985746,0.1068215470154776,0.1070654168725013,1004800
1962-05-09,0.0,0.1070162292651528,0.1060299048488862,0.1065230369567871,988800
1962-05-10,0.0,0.1065229823662562,0.1050435266002751,0.1052900925278663,1475200
1962-05-11,0.0,0.1055365923421499,0.1038105115294456,0.1038105115294456,1081600
1962-05-14,0.0,0.103563874589368,0.0998651497325161,0.103070743381977,1987200
1962-05-15,0.0,0.1067694760008772,0.1038105062719818,0.1060297787189483,1414400
1962-05-16,0.0,0.1070161019619135,0.1055365869972691,0.1060297787189483,1091200
1962-05-17,0.0,0.1060298168085563,0.1040571696139824,0.1050434932112693,803200
1962-05-18,0.0,0.1052900925278663,0.1040572026894765,0.1052900925278663,643200
1962-05-21,0.0,0.1045503169298172,0.1038105590712455,0.1045503169298172,576000
1962-05-22,0.0,0.1047968084188509,0.1028241623300237,0.1035639196634292,752000
1962-05-23,0.0,0.1033174105782113,0.1020845211470725,0.1023310869932174,1091200
