,y_actual,y_predict
0,0.0978519916534423,0.3245231126569158
1,0.1026144102215766,0.385039900047584
2,0.106944665312767,0.40449099774573516
3,0.1125729531049728,0.41896263307526754
4,0.1229644268751144,0.43084790896125486
5,0.12469628453254701,0.44192473876836363
6,0.1216656118631362,0.44986342863016654
7,0.1182020455598831,0.44658454077028265
8,0.1195008382201194,0.44142652843497326
9,0.11690317094326011,0.4399567535786571
10,0.1117071062326431,0.44351822472399066
11,0.106944665312767,0.45205610300359417
12,0.1047799289226532,0.45471161948905203
13,0.1104082018136978,0.4483286653143966
14,0.10954234004020691,0.44077203509709567
15,0.1056458577513694,0.4401792160661579
16,0.1060787886381149,0.442672597996596
17,0.1082434877753257,0.44710108250976593
18,0.1073776185512542,0.450822668648431
19,0.11387182772159568,0.45130943479892155
20,0.1104082018136978,0.45582144631217036
21,0.1125729531049728,0.4555585925909055
22,0.11387182772159568,0.45281131550771686
23,0.11343881487846372,0.45356865114079387
24,0.1117071062326431,0.45086362950215847
25,0.11084115505218502,0.4548134778952238
26,0.1073776185512542,0.4562778672537048
27,0.1034810543060302,0.4544961477920104
28,0.0978519916534423,0.4549699680342432
29,0.0922237113118171,0.4480804145776464
30,0.0956872999668121,0.43934544779072726
31,0.0991508737206459,0.4336644207618058
32,0.0991508737206459,0.4332479508931547
33,0.0995837971568107,0.4346105077372804
34,0.0943884626030922,0.4402580307556309
35,0.0943884626030922,0.4426921204262486
36,0.0913578569889068,0.4431238923584603
37,0.0904911756515502,0.4428348361188818
38,0.0883264243602752,0.43970583598480584
39,0.0904911756515502,0.43718746845143036
40,0.0943884626030922,0.43694483623886404
41,0.0887593775987625,0.43848881704131354
42,0.0839969888329505,0.43823846906742564
43,0.0852957889437675,0.4363046610755195
44,0.0822651833295822,0.43258747654566204
45,0.0874605923891067,0.42986510738996125
46,0.0887593775987625,0.42905648006836716
47,0.0917907729744911,0.42935855989165295
48,0.0922237113118171,0.4327748815136009
49,0.090924859046936,0.4342564630382481
50,0.0900582075119018,0.4369479691486624
51,0.089625284075737,0.4381144472663166
52,0.0887593775987625,0.43697867684304975
53,0.0818322598934173,0.437563883679932
54,0.0779349654912948,0.4363216461071536
55,0.0749043151736259,0.4350964971332754
56,0.0779349654912948,0.4306957945392266
57,0.0770690664649009,0.4265595509590665
58,0.0801004394888877,0.43148489943116797
59,0.0839969888329505,0.3974671434368727
60,0.0891923457384109,0.3842852571634246
61,0.0883264243602752,0.381048624748094
62,0.0891923457384109,0.3874810840759269
63,0.0926566645503044,0.4193560851190364
64,0.0922237113118171,0.42399910922385337
65,0.0904911756515502,0.4298025009776269
66,0.0887593775987625,0.4308729204560088
67,0.0857287868857383,0.43455530638446943
68,0.0857287868857383,0.4341392248930661
69,0.0848628878593444,0.4341779072669402
70,0.0839969888329505,0.4358505703974715
71,0.0913578569889068,0.4348807147344357
72,0.0917907729744911,0.4332078962530053
73,0.0900582075119018,0.43048179867572633
74,0.0891923457384109,0.42964601083860754
75,0.0935225635766983,0.4288423288539679
76,0.0952543243765831,0.4341237933704229
77,0.0965532213449478,0.4365230844396438
78,0.0965532213449478,0.43927696393604393
79,0.0965532213449478,0.4392841877528517
80,0.0917907729744911,0.43804842313420217
81,0.0865946412086486,0.44101277720705634
82,0.0891923457384109,0.4372227589973409
83,0.0952543243765831,0.4374036910111509
84,0.0987179577350616,0.43400873013782826
85,0.1013156250119209,0.43020201170646033
86,0.1004497185349464,0.43677330295444916
87,0.0995837971568107,0.4357474174004739
88,0.0978519916534423,0.43683777357757264
89,0.0965532213449478,0.4349610311492666
90,0.0982849523425102,0.4305681737756219
91,0.0982849523425102,0.43526334399890104
92,0.0978519916534423,0.4383589177978555
93,0.0974190756678581,0.44188667779808594
94,0.0948214307427406,0.4448079996718914
95,0.0961202532052993,0.44411337401841483
96,0.0969861298799514,0.4420036052414697
97,0.0948214307427406,0.44192960642986856
98,0.0948214307427406,0.44247618267650973
99,0.0943884626030922,0.44273271879454484
100,0.0930896326899528,0.4444541103237582
101,0.0952543243765831,0.44451806311055136
102,0.0969861298799514,0.44471991571210584
103,0.0952543243765831,0.44622485165525
104,0.0982849523425102,0.4479101499922408
105,0.1039140596985817,0.446228165807764
106,0.1086764484643936,0.44757816512087967
107,0.1082434877753257,0.4472124691044154
108,0.11430472135543822,0.4496520996237674
109,0.11430472135543822,0.45281675278918515
110,0.1147376969456672,0.43497806796453375
111,0.1147376969456672,0.42391736875911407
112,0.1091093644499778,0.41734553378297845
113,0.1091093644499778,0.4215611357807584
114,0.1112741008400917,0.43687060440091424
115,0.10954234004020691,0.44256970391776357
116,0.1056458577513694,0.44367999679357917
117,0.1078105270862579,0.44407272386648555
118,0.1091093644499778,0.43988974555751514
119,0.11387182772159568,0.4228634941514856
120,0.1125729531049728,0.4217588974753034
121,0.1121400147676467,0.4242425958663647
122,0.1099753454327583,0.4444903588668798
123,0.1082434877753257,0.44298241947301986
124,0.1078105270862579,0.43303561210591146
125,0.1047799289226532,0.4302279294147923
126,0.1008826419711113,0.42932969051623826
127,0.1026144102215766,0.44492943229134885
128,0.1000167652964592,0.4465049493263142
129,0.10218146443367,0.4475186139428941
130,0.1008826419711113,0.4472631652811527
131,0.0974190756678581,0.44735145637547036
132,0.0900582075119018,0.4436413144197051
133,0.0891923457384109,0.44262174646895963
134,0.0891923457384109,0.44953051165341085
135,0.0861617028713226,0.42483323998471517
136,0.0870276167988777,0.4102859228755082
137,0.0904911756515502,0.40324469515776384
138,0.0835640504956245,0.4067947739038306
139,0.0770690664649009,0.4319357795239681
140,0.0788016468286514,0.43218014648824093
141,0.0822651833295822,0.4254351211514334
142,0.0844299122691154,0.4169627232757975
143,0.0865946412086486,0.41246150865003556
144,0.089625284075737,0.416108215655338
145,0.0835640504956245,0.42573642422022373
146,0.0831310898065567,0.4318280954590803
147,0.0783679038286209,0.43221033634629796
148,0.0805334448814392,0.4275895274200512
149,0.0831310898065567,0.4250434815348207
