Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-11-01,21.402094899378653,21.78702430061982,18.04358289088121,18.207178115844727,0,0.0,0
2016-11-02,18.1494355794625,18.255289996714236,16.965775380658744,17.264097213745117,0,0.0,0
2016-11-03,17.062006538481523,17.369949969184752,16.763686569423726,16.8310489654541,0,0.0,0
2016-11-04,16.93690726043665,17.12937101020461,16.85029793062032,17.013893127441406,0,0.0,0
2016-11-07,17.225607735020073,17.321840549615594,16.62896758840675,16.68670654296875,0,0.0,0
2016-11-08,16.793111829929913,16.97690607380537,16.657682258838474,16.84147834777832,6537400,0.09,0
2016-11-09,16.396505056652618,17.122014097299814,16.203035241120737,16.957565307617188,0,0.0,0
2016-11-10,16.976906801779908,17.924906459812924,16.976906801779908,17.847518920898438,0,0.0,0
2016-11-11,17.828168628733724,18.32151479968548,17.712086417012777,18.24412727355957,5358700,0.0,0
2016-11-14,18.32151429998431,18.49563669028464,18.21510576256431,18.466615676879883,0,0.0,0
2016-11-15,18.534329380546897,19.30820461446915,18.534329380546897,19.259838104248047,0,0.0,0
2016-11-16,19.10506655391815,19.153433072990904,18.81486374935276,18.96963882446289,0,0.0,0
2016-11-17,18.91159626933446,18.979311977271163,18.727802025842276,18.863229751586914,0,0.0,0
2016-11-18,18.824532132001718,19.259838104248047,18.73747278261655,19.259838104248047,0,0.0,0
2016-11-21,19.240497495047403,19.530702193118948,19.172783619016798,19.521028518676758,0,0.0,0
2016-11-22,19.41461811518283,19.61776156919451,19.153434465052626,19.240495681762695,0,0.0,0
2016-11-23,19.163108180336494,19.733842004428443,19.066373289885142,19.617761611938477,0,0.0,0
2016-11-25,19.656449039322062,19.975672798216134,19.579061517319378,19.85959243774414,0,0.0,0
2016-11-28,19.733838750907125,19.7628597667772,19.26951356737149,19.492002487182617,0,0.0,0
2016-11-29,19.38559602252215,19.38559602252215,18.8729024729421,19.027677536010742,0,0.0,0
2016-11-30,18.950286090614366,19.201795977421853,18.62138868825565,18.650409698486328,0,0.0,0
2016-12-01,18.708454680717505,19.172779893325732,18.6310671452828,18.863229751586914,0,0.0,0
2016-12-02,18.75682291958314,19.076046763176187,18.71813007084754,19.047027587890625,0,0.0,0
2016-12-05,18.99865679808402,19.61775890449165,18.96963762649875,19.598411560058594,0,0.0,0
2016-12-06,19.24049722382531,19.675803342264004,19.05670294720872,19.656455993652344,0,0.0,0
2016-12-07,19.743516202292106,20.2175151485203,19.714495180866642,20.19816780090332,0,0.0,0
2016-12-08,20.323921083496476,20.517388999419186,20.207838857891343,20.22718620300293,0,0.0,0
2016-12-09,20.440002003698307,21.107470667155603,20.420656503140343,21.088123321533203,0,0.0,0
2016-12-12,21.02041231962721,21.475065778349325,20.807597023991434,20.87531089782715,0,0.0,0
2016-12-13,20.86563532578016,21.049431427376817,20.227187651880747,20.498044967651367,0,0.0,0
2016-12-14,20.227191416196405,20.691516748159643,20.02404977536181,20.072416305541992,0,0.0,0
2016-12-15,20.03371989243733,20.323924583900126,19.762864394483028,19.88861846923828,0,0.0,0
2016-12-16,19.820900485845808,20.18849264981664,19.472655666308036,19.598411560058594,0,0.0,0
2016-12-19,19.395272076654724,19.540375344337505,19.201804128185504,19.366252899169922,0,0.0,0
2016-12-20,19.346902964067166,19.704821480730764,19.346902964067166,19.44363784790039,0,0.0,0
2016-12-21,19.366252899169922,19.540375344337505,19.27919167658613,19.366252899169922,0,0.0,0
2016-12-22,19.26951802302739,19.4726596458972,19.16310945196338,19.41461944580078,0,0.0,0
2016-12-23,19.346898008055028,19.433959196696396,19.02767426472468,19.134082794189453,2162800,0.0,0
2016-12-27,19.153428289948888,19.47265203327924,18.988979583077864,19.134082794189453,2424300,0.0,0
2016-12-28,19.047023614064955,19.21147233827717,18.602043953523125,18.62139129638672,3243400,0.0,0
2016-12-29,18.631070213347943,18.669763064904835,18.070010027787845,18.089357376098633,4650500,0.0,0
2016-12-30,18.166740530276645,18.456943304488224,17.866862239185203,17.93457794189453,5054000,0.0,0
2017-01-03,18.128052149076638,18.57303198206549,18.03131724233429,18.563358306884766,4285200,0.0,0
2017-01-04,18.573027188980667,19.085718925796016,18.389231098108393,19.056699752807617,4434700,0.0,0
2017-01-05,19.056700157631937,19.540372731733616,18.959965273798712,19.44363784790039,5409500,0.0,0
2017-01-06,19.492007849135963,20.033720712277795,19.356580094616696,19.95633316040039,5535600,0.0,0
2017-01-09,19.917638562749012,19.956331412766882,19.627435729888838,19.72416877746582,4882200,0.0,0
2017-01-10,19.521024477923802,20.246533305328914,19.521024477923802,20.033716201782227,4311400,0.0,0
2017-01-11,20.05306175654555,20.410980224609375,19.975674228999882,20.410980224609375,4199300,0.0,0
2017-01-12,20.24653326945346,20.343268148615607,19.830574580601283,20.314247131347656,5548700,0.0,0
2017-01-13,20.25620440885501,20.536733493774516,20.207836052790178,20.439998626708984,4616200,0.0,0
2017-01-17,20.02404366790086,20.217511574677502,19.90796144778344,20.06273651123047,3044400,0.0,0
2017-01-18,20.053066383905243,20.275555346306607,19.95633149088498,20.19816780090332,2577400,0.0,0
2017-01-19,20.111106230440807,20.652818989103842,20.111106230440807,20.614124298095703,3684900,0.0,0
