Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-06-20,9.554743260894252,9.753800412162883,9.514931678771973,9.514931678771973,11000,0.0,0
2001-06-21,9.753795717276779,10.151909828186035,9.753795717276779,10.151909828186035,39300,0.0,0
2001-06-22,10.151908451290304,10.211625407958845,10.151908451290304,10.191720008850098,33800,0.0,0
2001-06-25,10.311155412061812,10.550024032592773,10.311155412061812,10.550024032592773,9100,0.0,0
2001-06-26,10.550023389357701,10.550023389357701,10.410683305931673,10.530117988586426,109800,0.0,0
2001-06-27,10.530118204053034,10.589835166931152,10.526136971948842,10.589835166931152,185300,0.0,0
2001-06-28,10.669460839063024,10.948141098022461,10.669460839063024,10.948141098022461,66000,0.0,0
2001-06-29,10.968046027668606,11.187009295697862,10.968046027668606,11.147197723388672,71300,0.0,0
2001-07-02,11.147197723388672,11.30644325328285,11.147197723388672,11.147197723388672,69700,0.0,0
2001-07-03,11.151170070023927,11.210887001227128,11.151170070023927,11.167094230651855,56200,0.0,0
2001-07-05,11.167102490068025,11.167102490068025,11.123310446445247,11.127291679382324,61900,0.0,0
2001-07-06,11.127291428398772,11.943425178527832,10.709271091544784,11.943425178527832,3337400,0.0,0
2001-07-09,11.943421190407472,12.460969138254887,11.863798078734513,11.907590866088867,1674700,0.0,0
2001-07-10,11.907591964985185,11.947403524495689,11.366156578063965,11.366156578063965,1210400,0.0,0
2001-07-11,11.326347991106894,11.549291704850475,11.29847936246427,11.346253395080566,2426400,0.0,0
2001-07-12,11.350232210262426,12.023045200196723,11.350232210262426,11.724459648132324,1294600,0.0,0
2001-07-13,11.684650120837903,11.951386624097784,11.541328787939321,11.545310020446777,709500,0.0,0
2001-07-16,11.545308320418648,11.788158152217006,11.354213744253883,11.445779800415039,593900,0.0,0
2001-07-17,11.445779361082687,11.843893425815999,11.429854434009043,11.780195236206055,837100,0.0,0
2001-07-18,11.752329706893267,11.943424313669793,11.716499373204861,11.740386009216309,396600,0.0,0
2001-07-19,11.720476036047593,11.744362662745845,11.469663798018354,11.505494117736816,303600,0.0,0
2001-07-20,11.465687362645589,11.605027468793041,11.465687362645589,11.529385566711426,519000,0.0,0
2001-07-23,11.529387351625017,11.549293518066406,11.386066749960055,11.549293518066406,206100,0.0,0
2001-07-24,11.525405807839789,11.664745163282374,11.441801435231701,11.537348747253418,268600,0.0,0
2001-07-25,11.533361841140996,11.859815945812487,11.44577703803918,11.764267921447754,385200,0.0,0
2001-07-26,11.704554256318149,11.923517464457678,11.616969428667762,11.915555000305176,208500,0.0,0
2001-07-27,11.911571066488799,12.162382555665413,11.903608604142315,12.154420852661133,274600,0.0,0
2001-07-30,12.158407973321381,12.79937207519206,12.158407973321381,12.588371276855469,289200,0.0,0
2001-07-31,12.580407869294401,13.336824637144545,12.580407869294401,13.145730018615723,357300,0.0,0
2001-08-01,13.17757398780925,13.647348671915312,13.17757398780925,13.535877227783203,759800,0.0,0
2001-08-02,13.515974423940554,13.615502952071656,13.400520966824121,13.420426368713379,365500,0.0,0
2001-08-03,13.336818912999437,13.35672430913271,12.978515707863014,12.998422622680664,139800,0.0,0
2001-08-06,13.058143493498678,13.097955818725593,12.771502345289495,12.795388221740723,161700,0.0,0
2001-08-07,12.795389182928446,13.018333664891962,12.7794642516414,12.918805122375488,186400,0.0,0
2001-08-08,12.938707187539736,12.978517986796769,12.739650153885277,12.93472671508789,322400,0.0,0
2001-08-09,12.938706562347422,12.978517359680817,12.87898884766276,12.942687034606934,169400,0.0,0
2001-08-10,12.942687693571033,13.038235738194313,12.779460986298277,12.799367904663086,328500,0.0,0
2001-08-13,12.795385497409825,12.795385497409825,12.735668540969016,12.739649772644043,396200,0.0,0
2001-08-14,13.137766583811306,13.137766583811306,12.930747049339361,13.054162979125977,269000,0.0,0
2001-08-15,13.058140713223224,13.177574626104843,12.739649772644043,12.739649772644043,307000,0.0,0
2001-08-16,12.739649772644043,12.799367488427151,12.660026657828098,12.739649772644043,280600,0.0,0
2001-08-17,12.71974590166055,12.839179828890012,12.656047705892517,12.835199356079102,211200,0.0,0
2001-08-20,12.855104898148339,12.855104898148339,12.739651442466633,12.747613906860352,150900,0.0,0
2001-08-21,12.739651157146517,12.918802805280842,12.739651157146517,12.859085083007812,321800,0.0,0
2001-08-22,12.819274378584836,12.99046356381206,12.799368977236625,12.938708305358887,234300,0.0,0
2001-08-23,12.839185145381167,12.938713712399627,12.819279735714558,12.898902893066406,72300,0.0,0
2001-08-24,12.878990173339844,12.898897092740196,12.819273971192965,12.878990173339844,69600,0.0,0
2001-08-27,12.878987208512273,13.030270952757027,12.878987208512273,12.998422622680664,80900,0.0,0
2001-08-28,13.026294762178077,13.026294762178077,12.86306803034474,12.890935897827148,241000,0.0,0
2001-08-29,12.89093789321687,13.034259244559626,12.85908802905843,13.030277252197266,261600,0.0,0
2001-08-30,13.01036965023231,13.185539317478973,13.01036965023231,13.141746520996094,182300,0.0,0
2001-08-31,13.237292373225712,13.679199218750002,13.237292373225712,13.67919921875,277600,0.0,0
2001-09-04,13.675223874880212,13.97380956226786,13.667262926326307,13.894187927246094,760800,0.0,0
2001-09-05,13.894178771025143,13.894178771025143,13.420422153948936,13.42440414428711,296900,0.0,0
2001-09-06,13.416444122725146,13.416444122725146,13.07008531583459,13.137763977050781,333900,0.0,0
2001-09-07,13.13776906822745,13.157674475199846,12.938711961133095,12.994447708129883,186200,0.0,0
2001-09-10,12.938708094240146,13.082029411504365,12.938708094240146,13.038236618041992,179400,0.0,0
2001-09-17,12.73964862442068,12.759554021659445,11.93943935407819,11.97925090789795,279800,0.0,0
2001-09-18,11.97925577144225,12.253954769049171,11.935462968526537,12.242011070251465,389000,0.0,0
2001-09-19,12.281819221901705,12.421159298389671,12.078780954906494,12.269875526428223,222200,0.0,0
2001-09-20,12.222102987287641,12.281819949508177,11.664742648316318,11.891668319702148,653700,0.0,0
2001-09-21,11.306441731655049,11.90361295789749,11.047667685485154,11.800103187561035,685900,0.0,0
2001-09-24,11.760289255536387,11.943421351779376,11.445778795455235,11.716496467590332,364400,0.0,0
2001-09-25,11.71650457744107,11.71650457744107,11.266634969904674,11.437824249267578,245300,0.0,0
2001-09-26,11.433835441188046,11.433835441188046,10.191720008850098,10.191720008850098,619500,0.0,0
2001-09-27,10.191723052742725,10.331063166146622,9.877212489364146,9.944891929626465,597300,0.0,0
2001-09-28,9.952850979345676,10.45049352831296,9.952850979345676,10.335040092468262,1213300,0.0,0
2001-10-01,10.370871201906404,11.24274122632106,10.350965802177607,11.238759994506836,208600,0.0,0
