Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-10-29,3.972093105316162,3.997885917688345,3.972093105316162,3.972093105316162,1381000,0.0,0
1993-11-01,3.972090761123165,3.9978835582733154,3.972090761123165,3.9978835582733154,136800,0.0,0
1993-11-02,3.97209324836731,3.9978860616683964,3.843129181861878,3.868921995162964,182600,0.0,0
1993-11-03,3.817334989838253,3.920506205779827,3.791542185852859,3.8947134017944336,146300,0.0,0
1993-11-04,3.8689219951629643,3.894714808464051,3.8689219951629643,3.868921995162964,48300,0.0,0
1993-11-05,3.8689219951629643,3.894714808464051,3.8689219951629643,3.868921995162964,13900,0.0,0
1993-11-08,3.86892059780904,3.8947134017944336,3.86892059780904,3.8947134017944336,22800,0.0,0
1993-11-09,3.894714808464051,3.920507621765137,3.8689219951629643,3.868921995162964,10600,0.0,0
1993-11-10,3.8947134017944336,3.920506205779827,3.8947134017944336,3.8947134017944336,143900,0.0,0
1993-11-11,3.8947134017944336,3.8947134017944336,3.8947134017944336,3.8947134017944336,29800,0.0,0
1993-11-12,3.8947139084339146,3.9205067157745366,3.8947139084339146,3.920506715774536,10500,0.0,0
1993-11-15,3.86892146355397,3.86892146355397,3.7915430342828906,3.817335844039917,181600,0.0,0
1993-11-16,3.791542053222656,3.8173348563058034,3.791542053222656,3.7915420532226562,33400,0.0,0
1993-11-17,3.8173348217794336,3.8173348217794336,3.7657492160797115,3.765749216079712,73900,0.0,0
1993-11-18,3.7657492854071,3.7657492854071,3.6367852687835693,3.6367852687835693,75900,0.0,0
1993-11-19,3.507820327193649,3.5336131237171315,3.3788563445762354,3.482027530670166,126700,0.0,0
1993-11-22,3.430441937623201,3.482027530670166,3.404649141099718,3.482027530670166,32100,0.0,0
1993-11-23,3.4562350468043865,3.533613443374634,3.4562350468043865,3.533613443374634,20300,0.0,0
1993-11-24,3.482027530670166,3.5336131237171315,3.482027530670166,3.482027530670166,9800,0.0,0
1993-11-26,3.507821321487427,3.507821321487427,3.507821321487427,3.5078213214874268,2500,0.0,0
1993-11-29,3.533613443374634,3.533613443374634,3.4820278456611358,3.533613443374634,48100,0.0,0
1993-11-30,3.533613443374634,3.559406242231383,3.4820278456611358,3.533613443374634,38500,0.0,0
1993-12-01,3.5336141253218933,3.5336141253218933,3.507821321487427,3.5078213214874268,12700,0.0,0
1993-12-02,3.507820644517885,3.533613443374634,3.4820278456611358,3.533613443374634,14800,0.0,0
1993-12-03,3.5336158888680593,3.636787155696324,3.5336158888680593,3.610994338989258,19600,0.0,0
1993-12-06,3.610994338989258,3.610994338989258,3.559408705575126,3.610994338989258,6000,0.0,0
