Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1995-07-10,6.560724479811532,6.803714275360107,6.560724479811532,6.803714275360107,5438000,0.0,0.0
1995-07-11,6.97727347612381,6.97727347612381,6.87313506603241,6.94256067276001,4907000,0.0,0.0
1995-07-12,6.942561939002224,7.254977226257324,6.907849129307213,7.254977226257324,1055800,0.0,0.0
1995-07-13,7.220264416562313,7.289690035952336,7.1855516068673015,7.254977226257324,1373600,0.0,0.0
1995-07-14,7.220265865325928,7.254978681986148,7.185553048665707,7.220265865325928,985600,0.0,0.0
1995-07-17,7.220265411524381,7.220265411524381,7.150839782567416,7.185552597045898,947600,0.0,0.0
1995-07-18,7.185556135555305,7.185556135555305,6.977279146118919,7.01199197769165,727400,0.0,0.0
1995-07-19,6.9772720889041295,6.9772720889041295,6.491292938433196,6.595431327819824,558200,0.0,0.0
1995-07-20,6.526007637145027,6.560720443725586,6.526007637145027,6.560720443725586,464600,0.0,0.0
1995-07-21,6.595435537822506,6.768999630923099,6.595435537822506,6.699573993682861,721200,0.0,0.0
1995-07-24,6.699573993682861,6.803712449543217,6.699573993682861,6.699573993682861,509000,0.0,0.0
1995-07-25,6.734286308288574,6.873137572376998,6.6995734922664685,6.734286308288574,847000,0.0,0.0
1995-07-26,6.80371130758257,6.977275371551514,6.80371130758257,6.977275371551514,1584800,0.0,0.0
1995-07-27,6.942563381009889,7.1508402824401855,6.942563381009889,7.1508402824401855,2082600,0.0,0.0
1995-07-28,7.150843559334812,7.602110385894775,7.046705060897897,7.602110385894775,14640800,0.0,0.0
1995-07-31,7.5673971970876055,7.5673971970876055,7.3591202100118,7.497971534729004,2544600,0.0,0.0
1995-08-01,7.463255454676811,7.463255454676811,7.359117006472019,7.393829822540283,1956000,0.0,0.0
1995-08-02,7.393829080271604,7.393829080271604,7.011988141853821,7.046700954437256,2307600,0.0,0.0
1995-08-03,6.977276148704382,7.220265865325928,6.977276148704382,7.220265865325928,1762800,0.0,0.0
1995-08-04,7.15083939218756,7.185552204770995,6.942562516686952,7.046700954437256,903800,0.0,0.0
1995-08-07,7.011988184345302,7.011988184345302,6.907849745963936,6.977275371551514,837000,0.0,0.0
1995-08-08,6.942564518607441,6.9772773412004785,6.907851696014404,6.907851696014404,729000,0.0,0.0
1995-08-09,6.90785275916664,6.90785275916664,6.769001447424597,6.803714275360107,586600,0.0,0.0
1995-08-10,6.803711843008947,6.9772759206367265,6.803711843008947,6.873137474060059,1319400,0.0,0.0
1995-08-11,6.87313506603241,7.01198627948761,6.87313506603241,6.94256067276001,1152000,0.0,0.0
1995-08-14,6.942565587102151,6.942565587102151,6.734288619489086,6.803714275360107,379800,0.0,0.0
1995-08-15,6.803709020469394,6.873134622719082,6.803709020469394,6.838421821594238,349600,0.0,0.0
1995-08-16,6.907850289585615,6.94256310511117,6.838424658534503,6.873137474060059,440200,0.0,0.0
