,y_actual,y_predict
0,2.984563112258911,4.445011321571535
1,2.945460081100464,4.493128024085214
2,3.1596570014953613,4.471325269341326
3,3.264763116836548,4.646466396117891
4,3.227900981903076,4.720710991678006
5,3.302123069763184,4.169853907610458
6,3.3638908863067627,4.094068884994454
7,3.4463319778442383,4.1285202484869306
8,3.414202928543091,4.280109660009845
9,3.458287000656128,4.347883032518518
10,3.430392026901245,4.441130455204435
11,3.368872880935669,4.458896721600722
12,3.422173023223877,4.519063406977992
13,3.509346008300781,4.614385213026232
14,3.536742925643921,4.778677758628682
15,3.589296102523804,4.587994952848224
16,3.715075016021729,4.658000636210543
17,3.6846890449523926,4.736276417443369
18,3.499134063720703,4.820790449859048
19,3.7205541133880615,4.781660859081596
20,4.294652938842773,4.695754298129275
21,4.667504787445068,5.068139483935349
22,4.5280280113220215,4.188157242752788
23,4.6318888664245605,3.1706207330044043
24,4.814454078674316,2.7910306817843615
25,4.748202800750732,3.2559057282390453
26,4.882449150085449,3.8987764408759817
27,4.85355806350708,3.9070360486722464
28,4.773856163024902,4.2144383369933625
29,4.60025691986084,4.6273797636737
30,4.217939853668213,4.784979180808065
31,4.297640800476074,4.821538357569787
32,4.201751232147217,4.333255373280107
33,4.180829048156738,4.281136995632242
34,4.558413982391357,4.367845528524083
35,4.533009052276611,4.661048982619727
36,4.604491233825684,4.736328060885787
37,4.297391891479492,4.547683096121119
38,4.296395778656006,4.724797970712615
39,4.172859191894531,4.380533100405568
40,4.219184875488281,4.073160322622977
41,4.112086772918701,3.7825458419051827
42,4.172360897064209,4.06276938534708
43,4.35268497467041,4.255901681100641
44,4.468002796173096,4.483447645244736
45,4.509347915649414,4.3309820243338235
46,4.532511234283447,4.715927978926159
47,4.482200145721436,4.860696536681436
48,4.468252182006836,5.06569979238324
49,4.49315881729126,5.189852702917008
50,4.390791893005371,5.346700984625484
51,4.269745826721191,5.482935002418943
52,4.233631134033203,5.545183564068708
53,4.319559097290039,5.537178599942761
54,4.275225162506104,5.487980843404527
55,4.245337009429932,5.354771655809865
56,4.450568199157715,5.432995332498107
57,4.477715969085693,5.6964034022068155
58,4.395275115966797,5.600645162959923
59,4.485188007354736,5.32936907646811
60,4.608226776123047,5.237944044811643
61,4.576595783233643,5.37241250241742
62,4.640108108520508,5.304307021074802
63,4.679957866668701,5.419206994474537
64,4.779833793640137,5.652084798221717
65,4.801004886627197,5.9574019825551865
66,4.804491996765137,6.026834515927094
67,4.921553134918213,6.093759806279801
68,4.801752090454102,6.32226566985474
69,5.048826217651367,6.374604454337213
70,4.844342231750488,6.495463481559227
71,4.819684982299805,6.03855250523228
72,4.696147918701172,5.531058390914007
73,4.828153133392334,5.467266289768743
74,4.858290195465088,5.432859307359594
75,4.820432186126709,5.413634805368233
76,4.866260051727295,5.513543425197346
77,4.865015029907227,5.687352427820812
78,4.980582237243652,5.738603702848428
79,5.078464984893799,5.90437177537712
80,4.91408109664917,5.999514904336635
81,4.829895973205566,5.779176543400611
82,4.689423084259033,5.560837290898563
83,4.501129150390625,5.498567518549233
84,4.411465167999268,5.545163506124554
85,4.7133331298828125,5.237366283799586
86,4.684442043304443,5.189390909099311
87,4.7407307624816895,5.007532445991028
88,4.872238159179688,5.302668955635591
89,4.779584884643555,5.315910426492122
90,5.129772186279297,5.572553896897256
91,5.251814842224121,5.713635712296668
92,5.089921951293945,4.582973550277355
93,4.882449150085449,4.484326736521261
94,4.947455883026123,4.521800048324007
95,4.771615028381348,4.672781496643093
96,4.68195104598999,4.981926520594751
