,y_actual,y_predict
0,2.687675952911377,2.5690760713052816
1,2.643840074539185,2.6450135746432926
2,2.540726900100708,2.67698325746781
3,2.5496931076049805,2.672442063982332
4,2.496891021728516,2.6658392827195945
5,2.528273105621338,2.6545985053357297
6,2.490912914276123,2.6334431380307306
7,2.5300168991088867,2.5785933352550856
8,2.547950029373169,2.552111661572975
9,2.548198938369751,2.546069177077816
10,2.6234169006347656,2.5610879374083373
11,2.677464008331299,2.6044923775335276
12,2.7768421173095703,2.635138870059383
13,2.789544105529785,2.678590198510921
14,2.8386099338531494,2.72189558812741
15,2.9262819290161133,2.7633354160243018
16,2.9728569984436035,2.817207855124623
17,2.9349989891052246,2.871918174495521
18,2.9484479427337646,2.9177512397208734
19,3.009221076965332,2.9528209412158786
20,2.984563112258911,2.9852112068521457
21,2.945460081100464,3.014006403006617
22,3.1596570014953613,3.0205802789274205
23,3.264763116836548,3.0539924334167665
24,3.227900981903076,3.121652432430755
25,3.302123069763184,3.131655813337431
26,3.3638908863067627,3.1572510757461556
27,3.4463319778442383,3.210631778206975
28,3.414202928543091,3.281643644129897
29,3.458287000656128,3.3493902727130314
30,3.430392026901245,3.387965676326585
31,3.368872880935669,3.4161810365092595
32,3.422173023223877,3.421729594129636
33,3.509346008300781,3.4278000617624005
34,3.536742925643921,3.46076292983026
35,3.589296102523804,3.4678645948160476
36,3.715075016021729,3.493700610192386
37,3.6846890449523926,3.5400208586733655
38,3.499134063720703,3.6080267419484624
39,3.7205541133880615,3.640094091975188
40,4.294652938842773,3.6499966067833904
41,4.667504787445068,3.801252065063702
42,4.5280280113220215,3.9352541178301372
43,4.6318888664245605,4.022645888854154
44,4.814454078674316,4.133282050539213
45,4.748202800750732,4.314987888831062
46,4.882449150085449,4.5153679036810015
47,4.85355806350708,4.611909094403131
48,4.773856163024902,4.679864948093385
49,4.60025691986084,4.738043591488626
50,4.217939853668213,4.739882466920456
51,4.297640800476074,4.677705145555098
52,4.201751232147217,4.508983022009852
53,4.180829048156738,4.351403432268558
54,4.558413982391357,4.238128843998512
55,4.533009052276611,4.226265838062606
56,4.604491233825684,4.301529930508321
57,4.297391891479492,4.341270251102589
58,4.296395778656006,4.377754268211506
59,4.172859191894531,4.35204182821524
60,4.219184875488281,4.283007687113418
61,4.112086772918701,4.176123744291576
62,4.172360897064209,4.1031091387551335
63,4.35268497467041,4.108835797086529
64,4.468002796173096,4.155221983177025
65,4.509347915649414,4.189532134131639
66,4.532511234283447,4.257233920529281
67,4.482200145721436,4.3474374925521175
68,4.468252182006836,4.4230711583826405
69,4.49315881729126,4.466970851051336
70,4.390791893005371,4.471266939917523
71,4.269745826721191,4.476924894026416
72,4.233631134033203,4.448359614938694
73,4.319559097290039,4.402105073516148
74,4.275225162506104,4.350876623045673
75,4.245337009429932,4.3004906062296495
76,4.450568199157715,4.275915705273084
77,4.477715969085693,4.3091484910204585
78,4.395275115966797,4.351984651546848
79,4.485188007354736,4.363875323612621
80,4.608226776123047,4.363584598697935
81,4.576595783233643,4.414983887520339
82,4.640108108520508,4.4713377190997665
83,4.679957866668701,4.519278050035544
84,4.779833793640137,4.579840591620995
85,4.801004886627197,4.659647001488715
86,4.804491996765137,4.719736221702357
87,4.921553134918213,4.756075452731636
88,4.801752090454102,4.811868584079091
89,5.048826217651367,4.8563930701806175
90,4.844342231750488,4.918550103050739
91,4.819684982299805,4.915273741621235
92,4.696147918701172,4.85724703138918
93,4.828153133392334,4.813082896629172
94,4.858290195465088,4.7792227813870625
95,4.820432186126709,4.77436460898241
96,4.866260051727295,4.782571305305304
97,4.865015029907227,4.796725297345283
98,4.980582237243652,4.822612033959711
99,5.078464984893799,4.862083762543186
100,4.91408109664917,4.9049819413106945
101,4.829895973205566,4.920204307065706
102,4.689423084259033,4.898026906813202
103,4.501129150390625,4.853486512687002
104,4.411465167999268,4.796716536404158
105,4.7133331298828125,4.681510852269392
106,4.684442043304443,4.593201718489201
107,4.7407307624816895,4.5397498333817445
108,4.872238159179688,4.561643886354194
109,4.779584884643555,4.631084489013979
110,5.129772186279297,4.723842336476791
111,5.251814842224121,4.867588400182399
112,5.089921951293945,4.871641488207921
113,4.882449150085449,4.905235778052225
114,4.947455883026123,4.912171676809892
115,4.771615028381348,4.936997186792837
116,4.68195104598999,4.940850156478987
117,4.667504787445068,4.85153028675432
118,4.806733131408691,4.739304014255152
119,4.862524032592773,4.718295046887366
120,4.941727161407471,4.635490320195306
121,4.929025173187256,4.571788364523192
122,4.930270195007324,4.58276167383279
123,4.766384124755859,4.64042526611034
124,4.830644130706787,4.782614648908762
125,4.704616069793701,4.828464803733084
126,4.629397869110107,4.807516932402088
127,4.682199954986572,4.668402178836223
128,4.634130001068115,4.567481209205058
129,4.612212181091309,4.552739311905404
130,4.6577911376953125,4.562162165187036
131,4.630145072937012,4.623586506717846
132,4.702622890472412,4.623846107236432
133,4.612709999084473,4.63704792330682
134,4.516819953918457,4.647675636544163
135,4.4826979637146,4.638092089158219
136,4.428400993347168,4.592965634181002
137,4.358414173126221,4.523811606516423
138,4.448575973510742,4.4647688576650015
139,4.373607158660889,4.4112090746510635
140,4.465511798858643,4.378039459900219
141,4.48419189453125,4.377689022255236
142,4.5051140785217285,4.383467093477968
143,4.44832706451416,4.41965323858865
144,4.457790851593018,4.4426253484215845
145,4.4645161628723145,4.453756124120343
146,4.5185627937316895,4.469601438899527
147,4.4724860191345215,4.507671416903072
148,4.494403839111328,4.516963778272165
149,4.4958977699279785,4.511389514206121
150,4.48419189453125,4.504273785604317
151,4.614952087402344,4.49462775887509
152,4.696646213531494,4.512837605553578
153,4.71283483505249,4.551610303255746
154,4.825911045074463,4.5834383412591215
155,4.783320903778076,4.652739921616325
156,4.812710762023926,4.696427276738291
157,4.830893039703369,4.7495303380583405
158,4.805239200592041,4.788156405272213
159,4.76837682723999,4.800466680307636
160,4.607728958129883,4.810644357832475
161,4.656795024871826,4.7914357638657865
162,4.767131805419922,4.727585102745637
163,4.934006214141846,4.702681897047983
164,5.086434841156006,4.741540590303821
165,5.375102996826172,4.7952373206606005
166,5.567381858825684,4.968909375941225
167,5.448328018188477,5.053795056701452
168,5.473981857299805,5.124585305396584
169,5.465763092041016,5.185851719436069
170,5.479462146759033,5.2711173483798035
171,5.536498069763184,5.3606140507845375
172,5.633634090423584,5.417008920456601
173,5.691167831420898,5.49210033014173
174,5.65330982208252,5.513124513880943
175,5.679213047027588,5.516083175919141
176,5.62939977645874,5.543790574429902
177,5.673733234405518,5.579537980831109
178,5.760657787322998,5.635918556336074
179,5.696648120880127,5.680949332614167
180,5.709599018096924,5.685689693415803
181,5.754680156707764,5.675394665390112
182,5.806486129760742,5.67217040850519
183,5.9566731452941895,5.701302843255187
184,5.9571709632873535,5.7662518497310575
185,6.017693996429443,5.810029580877256
186,6.362401962280273,5.85083043644976
187,6.376101016998291,5.961470978605382
188,6.495902061462402,6.087152212263222
189,6.455801963806152,6.122536731261006
190,6.625166893005371,6.147454231125758
191,6.90586519241333,6.212820765611539
192,7.173112869262695,6.387200843265678
193,7.170622825622559,6.609847712188024
194,6.98033618927002,6.700940289183922
195,7.246338844299316,6.762251199582277
196,7.300634860992432,6.8499735808582045
197,6.9629011154174805,6.961167906713332
198,7.131021022796631,7.008812210059531
199,7.036127090454102,6.948553073698289
200,7.042354106903076,6.91907850114227
201,6.932764053344727,6.913416166562815
202,6.844346046447754,6.8886328474279175
203,6.910099029541016,6.905504114523005
204,6.981331825256348,6.840465654227231
205,7.140735149383545,6.790462352207701
206,7.169127941131592,6.821159306601679
207,7.20549201965332,6.846018246491546
208,7.215703964233398,6.925809209436757
209,7.403500080108643,7.00041415633839
210,7.57411003112793,7.082095638157849
211,7.521805763244629,7.192877277575793
212,7.290672779083252,7.268254570602881
213,7.326289176940918,7.284465078296311
214,7.254059791564941,7.277146925844313
215,7.365143775939941,7.2464306051594285
216,7.260785102844238,7.223878098296144
217,7.360909938812256,7.227072152989294
218,7.378095149993896,7.259397259125947
219,7.306364059448242,7.281741808913065
220,7.267261028289795,7.290464478557979
221,7.443600177764893,7.279140270501234
222,7.494160175323486,7.301732432150661
223,7.501632213592529,7.356344450303876
224,7.460536003112793,7.376319396067881
225,7.718568801879883,7.395914393648379
226,7.770873069763184,7.462731786094604
227,7.819191932678223,7.534992950694335
228,7.531768798828125,7.5939633065059375
229,7.368630886077881,7.5863652650401185
230,7.374608039855957,7.4770185755579455
231,7.3955302238464355,7.3894216140707485
232,7.310100078582764,7.334375698780786
233,7.167136192321777,7.305422171670596
234,7.263026237487793,7.316333693290158
235,7.451818943023682,7.277855639871074
236,7.404745101928711,7.286388796526399
237,7.415454864501953,7.297750814960629
238,7.28145694732666,7.315572874718814
239,7.254059791564941,7.352814252132841
240,7.262030124664307,7.356725781793877
241,7.115330219268799,7.342335705445699
242,7.074731826782227,7.301773931345462
243,7.2159528732299805,7.237997507673789
244,7.073486804962158,7.18223918953975
245,7.114583015441895,7.147570762203358
246,7.100883960723877,7.118122472470713
247,6.973610877990723,7.095222294575432
248,6.973859786987305,7.0882199971060835
249,6.824668884277344,7.033010851649905
250,6.9633989334106445,6.981420897082501
251,7.037869930267334,6.940180380596193
252,7.038368225097656,6.922475901889943
253,7.063025951385498,6.952323044994838
254,7.18432092666626,6.968971599744496
255,7.154932022094727,7.026552654734608
256,7.123300075531006,7.080780574784836
257,7.1295270919799805,7.126831770152858
258,7.18432092666626,7.136494627111087
259,7.150946140289307,7.154721995671824
260,7.344222068786621,7.18058152725855
261,7.357173919677734,7.210819684998899
262,7.4493279457092285,7.249327710058672
263,7.714583873748779,7.286367585826834
264,7.762903213500977,7.380870935533174
265,7.546712875366211,7.485622741946596
266,7.5372490882873535,7.560301004092377
267,7.476974010467529,7.576056865051658
268,7.566389083862305,7.523867477670468
269,7.669004917144775,7.4880827219939405
270,7.76838207244873,7.500857557460048
271,7.7551817893981925,7.553528335500925
272,7.854558944702148,7.642587451951595
273,7.827660083770753,7.67745507542303
274,7.819191932678223,7.722977847710592
